uid,eprintid,datestamp,value,count
9500217,36057,20230618,views,1
9500218,9416,20230618,views,1
9500219,30465,20230618,views,3
9500220,39749,20230618,views,1
9500221,24033,20230618,views,1
9500222,21199,20230618,views,1
9500223,7857,20230618,views,1
9500224,7580,20230618,views,1
9500225,19781,20230618,views,1
9500226,18758,20230618,views,1
9500227,8310,20230618,views,1
9500228,13062,20230618,views,1
9500229,42543,20230618,views,1
9500230,8300,20230618,views,1
9500231,17452,20230618,views,1
9500232,23776,20230618,views,1
9500233,44520,20230618,views,1
9500234,18448,20230618,views,1
9500235,13531,20230618,views,1
9500236,9157,20230618,views,1
9500237,18352,20230618,views,1
9500238,19611,20230618,views,1
9500239,16310,20230618,views,1
9500240,22309,20230618,views,1
9500241,35709,20230618,views,1
9500242,31433,20230618,views,2
9500243,22328,20230618,views,1
9500244,6871,20230618,views,1
9500245,40088,20230618,views,1
9500246,8933,20230618,views,1
9500247,19251,20230618,views,1
9500248,25651,20230618,views,1
9500249,31562,20230618,views,3
9500250,8340,20230618,views,1
9500251,14251,20230618,views,1
9500252,7883,20230618,views,1
9500253,18475,20230618,views,1
9500254,41931,20230618,views,1
9500255,19892,20230618,views,1
9500256,2670,20230618,views,1
9500257,20542,20230618,views,1
9500258,23328,20230618,views,1
9500259,26018,20230618,views,1
9500260,30527,20230618,views,2
9500261,37314,20230618,views,1
9500262,40141,20230618,views,1
9500263,16226,20230618,views,1
9500264,32938,20230618,views,2
9500265,9056,20230618,views,1
9500266,20672,20230618,views,1
9500267,7657,20230618,views,1
9500268,31322,20230618,views,1
9500269,7245,20230618,views,1
9500270,9744,20230618,views,1
9500271,2683,20230618,views,1
9500272,34056,20230618,views,1
9500273,20668,20230618,views,1
9500274,30387,20230618,views,1
9500275,31309,20230618,views,3
9500276,9980,20230618,views,1
9500277,32529,20230618,views,2
9500278,33365,20230618,views,2
9500279,6179,20230618,views,1
9500280,16350,20230618,views,1
9500281,34904,20230618,views,1
9500282,34098,20230618,views,1
9500283,27169,20230618,views,1
9500284,8542,20230618,views,1
9500285,25899,20230618,views,1
9500286,41229,20230618,views,1
9500287,23472,20230618,views,1
9500288,9648,20230618,views,1
9500289,20158,20230618,views,1
9500290,44100,20230618,views,1
9500291,8333,20230618,views,1
9500292,39847,20230618,views,1
9500293,10305,20230618,views,1
9500294,12552,20230618,views,1
9500295,42680,20230618,views,1
9500296,16266,20230618,views,1
9500297,42372,20230618,views,1
9500298,5699,20230618,views,1
9500299,32459,20230618,views,2
9500300,22947,20230618,views,1
9500301,30327,20230618,views,1
9500302,37697,20230618,views,1
9500303,30883,20230618,views,2
9500304,9611,20230618,views,1
9500305,40714,20230618,views,1
9500306,8863,20230618,views,1
9500307,25662,20230618,views,1
9500308,35344,20230618,views,1
9500309,8373,20230618,views,1
9500310,32167,20230618,views,2
9500311,11165,20230618,views,2
9500312,9606,20230618,views,1
9500313,38870,20230618,views,1
9500314,12076,20230618,views,1
9500315,11637,20230618,views,1
9500316,34075,20230618,views,1
9500317,33891,20230618,views,2
9500318,15988,20230618,views,1
9500319,5676,20230618,views,1
9500320,16379,20230618,views,1
9500321,40174,20230618,views,2
9500322,23637,20230618,views,1
9500323,18013,20230618,views,1
9500324,32847,20230618,views,2
9500325,35470,20230618,views,2
9500326,17963,20230618,views,1
9500327,8557,20230618,views,1
9500328,43408,20230618,views,1
9500329,38637,20230618,views,1
9500330,6580,20230618,views,1
9500331,8819,20230618,views,1
9500332,23476,20230618,views,1
9500333,35925,20230618,views,1
9500334,7333,20230618,views,1
9500335,22817,20230618,views,1
9500336,16107,20230618,views,1
9500337,35923,20230618,views,1
9500338,39501,20230618,views,1
9500339,20741,20230618,views,1
9500340,39732,20230618,views,1
9500341,23784,20230618,views,1
9500342,7568,20230618,views,1
9500343,32603,20230618,views,1
9500344,22124,20230618,views,1
9500345,2751,20230618,views,1
9500346,37652,20230618,views,1
9500347,10756,20230618,views,1
9500348,10323,20230618,views,1
9500349,37735,20230618,views,1
9500350,28636,20230618,views,1
9500351,17210,20230618,views,1
9500352,7518,20230618,views,1
9500353,30162,20230618,views,1
9500354,8534,20230618,views,1
9500355,35712,20230618,views,2
9500356,17603,20230618,views,1
9500357,18848,20230618,views,1
9500358,43700,20230618,views,1
9500359,21296,20230618,views,1
9500360,39683,20230618,views,1
9500361,19529,20230618,views,1
9500362,32860,20230618,views,3
9500363,21212,20230618,views,1
9500364,8812,20230618,views,1
9500365,39512,20230618,views,1
9500366,32367,20230618,views,2
9500367,16088,20230618,views,1
9500368,31208,20230618,views,2
9500369,33022,20230618,views,1
9500370,20908,20230618,views,1
9500371,11856,20230618,views,1
9500372,15998,20230618,views,1
9500373,11794,20230618,views,1
9500374,21282,20230618,views,1
9500375,16159,20230618,views,1
9500376,6654,20230618,views,1
9500377,20848,20230618,views,1
9500378,11546,20230618,views,1
9500379,25533,20230618,views,1
9500380,37791,20230618,views,1
9500381,44517,20230618,views,1
9500382,12133,20230618,views,1
9500383,38097,20230618,views,1
9500384,20483,20230618,views,1
9500385,29195,20230618,views,1
9500386,23502,20230618,views,1
9500387,12223,20230618,views,1
9500388,27854,20230618,views,1
9500389,25088,20230618,views,1
9500390,41149,20230618,views,1
9500391,6992,20230618,views,1
9500392,23668,20230618,views,1
9500393,43285,20230618,views,1
9500394,6878,20230618,views,1
9500395,6839,20230618,views,1
9500396,40162,20230618,views,2
9500397,12122,20230618,views,1
9500398,27428,20230618,views,1
9500399,34473,20230618,views,2
9500400,20751,20230618,views,1
9500401,23197,20230618,views,1
9500402,7630,20230618,views,1
9500403,32351,20230618,views,2
9500404,26860,20230618,views,1
9500405,7794,20230618,views,1
9500406,32049,20230618,views,1
9500407,26416,20230618,views,1
9500408,40289,20230618,views,1
9500409,9002,20230618,views,1
9500410,33656,20230618,views,1
9500411,11767,20230618,views,1
9500412,37172,20230618,views,1
9500413,9801,20230618,views,1
9500414,13282,20230618,views,1
9500415,29523,20230618,views,1
9500416,23336,20230618,views,1
9500417,11611,20230618,views,1
9500418,9070,20230618,views,1
9500419,16477,20230618,views,1
9500420,19439,20230618,views,1
9500421,44540,20230618,views,1
9500422,31003,20230618,views,1
9500423,22966,20230618,views,1
9500424,7544,20230618,views,1
9500425,41363,20230618,views,1
9500426,40522,20230618,views,1
9500427,37939,20230618,views,1
9500428,10224,20230618,views,1
9500429,24882,20230618,views,1
9500430,21396,20230618,views,1
9500431,31830,20230618,views,2
9500432,20485,20230618,views,1
9500433,20452,20230618,views,1
9500434,44980,20230618,views,2
9500435,22343,20230618,views,1
9500436,24844,20230618,views,1
9500437,35427,20230618,views,2
9500438,30673,20230618,views,2
9500439,35607,20230618,views,2
9500440,40159,20230618,views,2
9500441,21094,20230618,views,1
9500442,22296,20230618,views,1
9500443,18941,20230618,views,1
9500444,8844,20230618,views,1
9500445,16218,20230618,views,1
9500446,7592,20230618,views,1
9500447,25231,20230618,views,1
9500448,34169,20230618,views,1
9500449,32534,20230618,views,2
9500450,18379,20230618,views,1
9500451,17448,20230618,views,1
9500452,17512,20230618,views,1
9500453,27980,20230618,views,1
9500454,27170,20230618,views,1
9500455,38826,20230618,views,1
9500456,23361,20230618,views,1
9500457,20621,20230618,views,1
9500458,10780,20230618,views,1
9500459,18396,20230618,views,1
9500460,8016,20230618,views,1
9500461,8368,20230618,views,1
9500462,35420,20230618,views,2
9500463,19618,20230618,views,1
9500464,9427,20230618,views,1
9500465,22492,20230618,views,1
9500466,12562,20230618,views,1
9500467,20430,20230618,views,1
9500468,34019,20230618,views,2
9500469,31197,20230618,views,2
9500470,42490,20230618,views,1
9500471,5799,20230618,views,1
9500472,27202,20230618,views,1
9500473,21521,20230618,views,1
9500474,32509,20230618,views,2
9500475,16254,20230618,views,1
9500476,20863,20230618,views,1
9500477,30339,20230618,views,1
9500478,31263,20230618,views,2
9500479,19295,20230618,views,2
9500480,33741,20230618,views,1
9500481,8658,20230618,views,1
9500482,35698,20230618,views,1
9500483,19142,20230618,views,1
9500484,7572,20230618,views,1
9500485,42452,20230618,views,1
9500486,31343,20230618,views,3
9500487,10126,20230618,views,1
9500488,26747,20230618,views,1
9500489,7577,20230618,views,1
9500490,37398,20230618,views,1
9500491,30275,20230618,views,3
9500492,30345,20230618,views,1
9500493,32859,20230618,views,3
9500494,29856,20230618,views,1
9500495,18523,20230618,views,1
9500496,27376,20230618,views,1
9500497,17247,20230618,views,1
9500498,10312,20230618,views,1
9500499,30963,20230618,views,3
9500500,19151,20230618,views,1
9500501,6339,20230618,views,1
9500502,23877,20230618,views,1
9500503,21695,20230618,views,2
9500504,39198,20230618,views,1
9500505,9861,20230618,views,1
9500506,32852,20230618,views,1
9500507,42334,20230618,views,1
9500508,22983,20230618,views,1
9500509,16588,20230618,views,1
9500510,40665,20230618,views,1
9500511,16397,20230618,views,1
9500512,7948,20230618,views,1
9500513,19217,20230618,views,1
9500514,25646,20230618,views,1
9500515,19321,20230618,views,1
9500516,8480,20230618,views,1
9500517,17897,20230618,views,1
9500518,18879,20230618,views,1
9500519,40759,20230618,views,1
9500520,13585,20230618,views,1
9500521,41716,20230618,views,1
9500522,23142,20230618,views,1
9500523,6305,20230618,views,1
9500524,13607,20230618,views,1
9500525,39826,20230618,views,1
9500526,12217,20230618,views,1
9500527,38942,20230618,views,1
9500528,31288,20230618,views,1
9500529,20092,20230618,views,1
9500530,34070,20230618,views,2
9500531,8125,20230618,views,1
9500532,13680,20230618,views,1
9500533,19306,20230618,views,1
9500534,44880,20230618,views,1
9500535,36020,20230618,views,1
9500536,12210,20230618,views,1
9500537,29145,20230618,views,3
9500538,42295,20230618,views,1
9500539,6354,20230618,views,1
9500540,32898,20230618,views,2
9500541,33308,20230618,views,1
9500542,40146,20230618,views,2
9500543,27633,20230618,views,2
9500544,35574,20230618,views,1
9500545,28374,20230618,views,1
9500546,12950,20230618,views,1
9500547,31311,20230618,views,2
9500548,7842,20230618,views,1
9500549,8269,20230618,views,1
9500550,42296,20230618,views,1
9500551,34457,20230618,views,1
9500552,7942,20230618,views,1
9500553,7599,20230618,views,1
9500554,9192,20230618,views,1
9500555,32480,20230618,views,2
9500556,27381,20230618,views,1
9500557,6603,20230618,views,1
9500558,8834,20230618,views,1
9500559,12607,20230618,views,1
9500560,28927,20230618,views,1
9500561,25612,20230618,views,1
9500562,32675,20230618,views,1
9500563,43287,20230618,views,1
9500564,7338,20230618,views,1
9500565,12939,20230618,views,1
9500566,22468,20230618,views,1
9500567,12622,20230618,views,1
9500568,21007,20230618,views,1
9500569,32809,20230618,views,2
9500570,15983,20230618,views,1
9500571,28061,20230618,views,1
9500572,6721,20230618,views,1
9500573,6854,20230618,views,1
9500574,41823,20230618,views,1
9500575,32153,20230618,views,2
9500576,29096,20230618,views,1
9500577,21813,20230618,views,1
9500578,21370,20230618,views,1
9500579,16239,20230618,views,1
9500580,16539,20230618,views,1
9500581,17592,20230618,views,1
9500582,26574,20230618,views,1
9500583,30934,20230618,views,2
9500584,20428,20230618,views,1
9500585,17807,20230618,views,1
9500586,7636,20230618,views,1
9500587,17485,20230618,views,1
9500588,8550,20230618,views,1
9500589,9113,20230618,views,1
9500590,16852,20230618,views,1
9500591,22086,20230618,views,1
9500592,21156,20230618,views,1
9500593,7999,20230618,views,1
9500594,17239,20230618,views,1
9500595,42621,20230618,views,1
9500596,7432,20230618,views,1
9500597,35955,20230618,views,1
9500598,26874,20230618,views,1
9500599,38102,20230618,views,1
9500600,13621,20230618,views,1
9500601,42203,20230618,views,1
9500602,8768,20230618,views,1
9500603,18822,20230618,views,1
9500604,41127,20230618,views,1
9500605,7205,20230618,views,1
9500606,44982,20230618,views,2
9500607,6312,20230618,views,1
9500608,6522,20230618,views,1
9500609,8578,20230618,views,1
9500610,17461,20230618,views,1
9500611,17509,20230618,views,1
9500612,9597,20230618,views,1
9500613,6489,20230618,views,1
9500614,2674,20230618,views,1
9500615,7916,20230618,views,1
9500616,16323,20230618,views,1
9500617,30976,20230618,views,2
9500618,7315,20230618,views,1
9500619,17473,20230618,views,1
9500620,40732,20230618,views,1
9500621,44721,20230618,views,1
9500622,13712,20230618,views,1
9500623,17147,20230618,views,1
9500624,23154,20230618,views,1
9500625,20704,20230618,views,1
9500626,6919,20230618,views,1
9500627,21830,20230618,views,1
9500628,16662,20230618,views,1
9500629,32047,20230618,views,2
9500630,7450,20230618,views,1
9500631,11041,20230618,views,1
9500632,22939,20230618,views,1
9500633,21567,20230618,views,1
9500634,16380,20230618,views,1
9500635,18463,20230618,views,1
9500636,12286,20230618,views,1
9500637,31248,20230618,views,2
9500638,8524,20230618,views,1
9500639,33156,20230618,views,2
9500640,9378,20230618,views,1
9500641,35336,20230618,views,1
9500642,12601,20230618,views,1
9500643,20610,20230618,views,1
9500644,28579,20230618,views,1
9500645,35332,20230618,views,3
9500646,29143,20230618,views,1
9500647,27715,20230618,views,1
9500648,33327,20230618,views,2
9500649,28581,20230618,views,1
9500650,16165,20230618,views,1
9500651,5766,20230618,views,1
9500652,30833,20230618,views,1
9500653,16492,20230618,views,1
9500654,10617,20230618,views,1
9500655,20439,20230618,views,1
9500656,15563,20230618,views,1
9500657,17450,20230618,views,1
9500658,23331,20230618,views,1
9500659,12891,20230618,views,1
9500660,34715,20230618,views,2
9500661,34951,20230618,views,1
9500662,23372,20230618,views,1
9500663,9018,20230618,views,1
9500664,43333,20230618,views,1
9500665,8134,20230618,views,1
9500666,35375,20230618,views,1
9500667,10479,20230618,views,1
9500668,12856,20230618,views,1
9500669,5850,20230618,views,1
9500670,7198,20230618,views,1
9500671,41227,20230618,views,1
9500672,10132,20230618,views,1
9500673,19672,20230618,views,1
9500674,20910,20230618,views,1
9500675,36612,20230618,views,2
9500676,33806,20230618,views,1
9500677,39872,20230618,views,1
9500678,34583,20230618,views,1
9500679,7485,20230618,views,1
9500680,10351,20230618,views,1
9500681,9404,20230618,views,1
9500682,6369,20230618,views,1
9500683,37890,20230618,views,1
9500684,29342,20230618,views,1
9500685,21253,20230618,views,1
9500686,23263,20230618,views,1
9500687,19330,20230618,views,1
9500688,42803,20230618,views,3
9500689,34387,20230618,views,1
9500690,42967,20230618,views,1
9500691,26513,20230618,views,1
9500692,44210,20230618,views,1
9500693,43871,20230618,views,1
9500694,6615,20230618,views,1
9500695,8179,20230618,views,1
9500696,14448,20230618,views,1
9500697,32554,20230618,views,1
9500698,9083,20230618,views,1
9500699,20896,20230618,views,1
9500700,21359,20230618,views,1
9500701,24814,20230618,views,1
9500702,41552,20230618,views,1
9500703,36615,20230618,views,1
9500704,30390,20230618,views,2
9500705,32740,20230618,views,1
9500706,10000,20230618,views,1
9500707,39780,20230618,views,1
9500708,24799,20230618,views,1
9500709,2668,20230618,views,1
9500710,22761,20230618,views,1
9500711,10197,20230618,views,1
9500712,18237,20230618,views,1
9500713,40757,20230618,views,1
9500714,24750,20230618,views,1
9500715,29711,20230618,views,1
9500716,8945,20230618,views,1
9500717,23081,20230618,views,1
9500718,17490,20230618,views,1
9500719,10007,20230618,views,1
9500720,20508,20230618,views,1
9500721,22772,20230618,views,1
9500722,16501,20230618,views,1
9500723,18591,20230618,views,1
9500724,7681,20230618,views,1
9500725,9236,20230618,views,1
9500726,30138,20230618,views,1
9500727,16077,20230618,views,1
9500728,40103,20230618,views,1
9500729,42522,20230618,views,1
9500730,2651,20230618,views,1
9500731,7526,20230618,views,1
9500732,36572,20230618,views,1
9500733,23344,20230618,views,1
9500734,16242,20230618,views,1
9500735,33993,20230618,views,2
9500736,17601,20230618,views,1
9500737,11811,20230618,views,1
9500738,38639,20230618,views,1
9500739,13912,20230618,views,1
9500740,7160,20230618,views,1
9500741,30597,20230618,views,1
9500742,23713,20230618,views,1
9500743,21667,20230618,views,1
9500744,43516,20230618,views,1
9500745,27590,20230618,views,3
9500746,35084,20230618,views,1
9500747,34259,20230618,views,1
9500748,29256,20230618,views,2
9500749,19256,20230618,views,1
9500750,14162,20230618,views,1
9500751,26118,20230618,views,1
9500752,22942,20230618,views,1
9500753,32971,20230618,views,3
9500754,20691,20230618,views,1
9500755,38176,20230618,views,1
9500756,13491,20230618,views,1
9500757,31273,20230618,views,2
9500758,9189,20230618,views,1
9500759,24135,20230618,views,1
9500760,22842,20230618,views,1
9500761,38583,20230618,views,1
9500762,23366,20230618,views,1
9500763,43434,20230618,views,2
9500764,43915,20230618,views,1
9500765,10846,20230618,views,1
9500766,30986,20230618,views,1
9500767,7553,20230618,views,1
9500768,19445,20230618,views,1
9500769,42866,20230618,views,1
9500770,20603,20230618,views,1
9500771,5790,20230618,views,1
9500772,39760,20230618,views,1
9500773,16763,20230618,views,1
9500774,7464,20230618,views,1
9500775,23121,20230618,views,1
9500776,24587,20230618,views,1
9500777,23009,20230618,views,1
9500778,30984,20230618,views,2
9500779,7025,20230618,views,1
9500780,5773,20230618,views,1
9500781,17686,20230618,views,1
9500782,34728,20230618,views,2
9500783,32468,20230618,views,2
9500784,40415,20230618,views,1
9500785,42374,20230618,views,2
9500786,28747,20230618,views,1
9500787,7357,20230618,views,1
9500788,12266,20230618,views,1
9500789,35106,20230618,views,3
9500790,35720,20230618,views,1
9500791,40224,20230618,views,1
9500792,33348,20230618,views,3
9500793,10021,20230618,views,1
9500794,30397,20230618,views,3
9500795,9453,20230618,views,1
9500796,41910,20230618,views,1
9500797,30979,20230618,views,1
9500798,21705,20230618,views,1
9500799,40480,20230618,views,1
9500800,44705,20230618,views,1
9500801,17097,20230618,views,1
9500802,42614,20230618,views,6
9500803,17423,20230618,views,1
9500804,30639,20230618,views,1
9500805,25994,20230618,views,1
9500806,8986,20230618,views,1
9500807,38359,20230618,views,1
9500808,44102,20230618,views,1
9500809,32739,20230618,views,2
9500810,7542,20230618,views,1
9500811,16366,20230618,views,1
9500812,7390,20230618,views,1
9500813,31694,20230618,views,1
9500814,25547,20230618,views,2
9500815,33284,20230618,views,1
9500816,9446,20230618,views,1
9500817,21802,20230618,views,1
9500818,33367,20230618,views,1
9500819,35511,20230618,views,1
9500820,16344,20230618,views,1
9500821,33294,20230618,views,1
9500822,38078,20230618,views,1
9500823,17468,20230618,views,1
9500824,18864,20230618,views,1
9500825,32726,20230618,views,2
9500826,29733,20230618,views,1
9500827,22960,20230618,views,1
9500828,23114,20230618,views,1
9500829,7566,20230618,views,1
9500830,13595,20230618,views,1
9500831,20682,20230618,views,1
9500832,24285,20230618,views,1
9500833,7705,20230618,views,1
9500834,22457,20230618,views,1
9500835,27665,20230618,views,1
9500836,33374,20230618,views,2
9500837,32732,20230618,views,2
9500838,22727,20230618,views,1
9500839,42308,20230618,views,1
9500840,8186,20230618,views,1
9500841,22222,20230618,views,1
9500842,20432,20230618,views,1
9500843,9912,20230618,views,1
9500844,20445,20230618,views,1
9500845,31146,20230618,views,2
9500846,18866,20230618,views,1
9500847,43322,20230618,views,1
9500848,38205,20230618,views,1
9500849,9721,20230618,views,1
9500850,34932,20230618,views,1
9500851,38915,20230618,views,1
9500852,19221,20230618,views,1
9500853,34023,20230618,views,1
9500854,19976,20230618,views,1
9500855,39961,20230618,views,1
9500856,33578,20230618,views,1
9500857,10741,20230618,views,1
9500858,34884,20230618,views,1
9500859,19936,20230618,views,1
9500860,42279,20230618,views,1
9500861,36863,20230618,views,1
9500862,27985,20230618,views,1
9500863,32574,20230618,views,1
9500864,13678,20230618,views,1
9500865,17376,20230618,views,1
9500866,32007,20230618,views,2
9500867,7165,20230618,views,1
9500868,19130,20230618,views,1
9500869,16114,20230618,views,1
9500870,19806,20230618,views,1
9500871,12351,20230618,views,1
9500872,22407,20230618,views,1
9500873,20481,20230618,views,1
9500874,39265,20230618,views,1
9500875,38917,20230618,views,1
9500876,23355,20230618,views,1
9500877,13821,20230618,views,1
9500878,37614,20230618,views,1
9500879,2750,20230618,views,1
9500880,17864,20230618,views,1
9500881,8218,20230618,views,1
9500882,43843,20230618,views,1
9500883,35062,20230618,views,2
9500884,33769,20230618,views,2
9500885,8898,20230618,views,1
9500886,6574,20230618,views,1
9500887,38966,20230618,views,2
9500888,36445,20230618,views,1
9500889,44827,20230618,views,1
9500890,16001,20230618,views,1
9500891,16223,20230618,views,1
9500892,26730,20230618,views,1
9500893,23201,20230618,views,1
9500894,5688,20230618,views,1
9500895,16359,20230618,views,1
9500896,6765,20230618,views,1
9500897,33198,20230618,views,2
9500898,7369,20230618,views,1
9500899,20187,20230618,views,1
9500900,21062,20230618,views,1
9500901,7256,20230618,views,1
9500902,2649,20230618,views,1
9500903,9733,20230618,views,1
9500904,22668,20230618,views,1
9500905,17784,20230618,views,1
9500906,9829,20230618,views,1
9500907,22231,20230618,views,1
9500908,19475,20230618,views,1
9500909,10731,20230618,views,1
9500910,44043,20230618,views,1
9500911,9758,20230618,views,1
9500912,39986,20230618,views,2
9500913,28012,20230618,views,3
9500914,26115,20230618,views,1
9500915,32430,20230618,views,1
9500916,32713,20230618,views,2
9500917,13362,20230618,views,1
9500918,26129,20230618,views,1
9500919,33795,20230618,views,2
9500920,19724,20230618,views,1
9500921,34638,20230618,views,1
9500922,40782,20230618,views,1
9500923,19906,20230618,views,1
9500924,42322,20230618,views,1
9500925,35748,20230618,views,1
9500926,17322,20230618,views,1
9500927,16506,20230618,views,1
9500928,32357,20230618,views,2
9500929,9560,20230618,views,1
9500930,41156,20230618,views,1
9500931,23610,20230618,views,1
9500932,12290,20230618,views,1
9500933,12234,20230618,views,1
9500934,42643,20230618,views,1
9500935,10959,20230618,views,1
9500936,10216,20230618,views,1
9500937,40013,20230618,views,1
9500938,8465,20230618,views,1
9500939,26343,20230618,views,1
9500940,20109,20230618,views,1
9500941,17269,20230618,views,1
9500942,22432,20230618,views,1
9500943,30023,20230618,views,1
9500944,44474,20230618,views,1
9500945,20499,20230618,views,1
9500946,39104,20230618,views,1
9500947,19642,20230618,views,1
9500948,17527,20230618,views,1
9500949,17643,20230618,views,1
9500950,12706,20230618,views,1
9500951,18736,20230618,views,1
9500952,9553,20230618,views,1
9500953,16056,20230618,views,1
9500954,25373,20230618,views,1
9500955,17662,20230618,views,1
9500956,7372,20230618,views,1
9500957,28992,20230618,views,1
9500958,20166,20230618,views,1
9500959,23368,20230618,views,1
9500960,23512,20230618,views,1
9500961,18637,20230618,views,1
9500962,18478,20230618,views,1
9500963,31150,20230618,views,2
9500964,35262,20230618,views,2
9500965,29178,20230618,views,1
9500966,22753,20230618,views,1
9500967,40346,20230618,views,1
9500968,5762,20230618,views,1
9500969,16722,20230618,views,1
9500970,20104,20230618,views,1
9500971,28536,20230618,views,2
9500972,16228,20230618,views,1
9500973,9204,20230618,views,1
9500974,13669,20230618,views,1
9500975,17356,20230618,views,1
9500976,23174,20230618,views,1
9500977,24104,20230618,views,1
9500978,11908,20230618,views,1
9500979,41050,20230618,views,1
9500980,24378,20230618,views,1
9500981,9885,20230618,views,1
9500982,20793,20230618,views,1
9500983,12573,20230618,views,1
9500984,18630,20230618,views,1
9500985,9093,20230618,views,1
9500986,6400,20230618,views,1
9500987,31080,20230618,views,3
9500988,20574,20230618,views,1
9500989,43961,20230618,views,1
9500990,23427,20230618,views,1
9500991,9839,20230618,views,1
9500992,24652,20230618,views,1
9500993,38607,20230618,views,1
9500994,11935,20230618,views,1
9500995,13201,20230618,views,1
9500996,22504,20230618,views,1
9500997,17362,20230618,views,1
9500998,34179,20230618,views,3
9500999,17353,20230618,views,1
9501000,8438,20230618,views,1
9501001,8996,20230618,views,1
9501002,12564,20230618,views,1
9501003,43568,20230618,views,1
9501004,44172,20230618,views,1
9501005,34059,20230618,views,1
9501006,34907,20230618,views,2
9501007,39326,20230618,views,1
9501008,8959,20230618,views,1
9501009,13898,20230618,views,1
9501010,43429,20230618,views,1
9501011,17858,20230618,views,1
9501012,37055,20230618,views,1
9501013,43426,20230618,views,1
9501014,42410,20230618,views,1
9501015,29153,20230618,views,1
9501016,22853,20230618,views,1
9501017,17251,20230618,views,1
9501018,33081,20230618,views,2
9501019,21071,20230618,views,1
9501020,12533,20230618,views,1
9501021,13101,20230618,views,1
9501022,41936,20230618,views,1
9501023,43076,20230618,views,1
9501024,28605,20230618,views,2
9501025,22068,20230618,views,1
9501026,38666,20230618,views,1
9501027,20475,20230618,views,1
9501028,41711,20230618,views,1
9501029,31386,20230618,views,3
9501030,17755,20230618,views,1
9501031,33203,20230618,views,1
9501032,17679,20230618,views,1
9501033,6977,20230618,views,1
9501034,22603,20230618,views,1
9501035,31489,20230618,views,1
9501036,5786,20230618,views,1
9501037,19538,20230618,views,1
9501038,16157,20230618,views,1
9501039,32586,20230618,views,2
9501040,8678,20230618,views,1
9501041,12554,20230618,views,1
9501042,12319,20230618,views,1
9501043,8930,20230618,views,1
9501044,42595,20230618,views,1
9501045,9465,20230618,views,1
9501046,14221,20230618,views,1
9501047,24666,20230618,views,1
9501048,12987,20230618,views,1
9501049,20626,20230618,views,1
9501050,30572,20230618,views,1
9501051,44284,20230618,views,3
9501052,9080,20230618,views,1
9501053,10502,20230618,views,1
9501054,7343,20230618,views,1
9501055,6887,20230618,views,1
9501056,20904,20230618,views,1
9501057,22516,20230618,views,1
9501058,20697,20230618,views,1
9501059,43646,20230618,views,1
9501060,30590,20230618,views,2
9501061,20960,20230618,views,1
9501062,23267,20230618,views,1
9501063,2742,20230618,views,1
9501064,33322,20230618,views,1
9501065,10017,20230618,views,1
9501066,23769,20230618,views,1
9501067,32992,20230618,views,2
9501068,24018,20230618,views,1
9501069,37967,20230618,views,1
9501070,13195,20230618,views,1
9501071,22921,20230618,views,1
9501072,36367,20230618,views,2
9501073,40352,20230618,views,1
9501074,9321,20230618,views,1
9501075,27680,20230618,views,1
9501076,24011,20230618,views,1
9501077,44109,20230618,views,2
9501078,33508,20230618,views,1
9501079,20465,20230618,views,1
9501080,32680,20230618,views,1
9501081,20272,20230618,views,1
9501082,17258,20230618,views,1
9501083,9383,20230618,views,1
9501084,39541,20230618,views,1
9501085,23969,20230618,views,1
9501086,9179,20230618,views,1
9501087,43417,20230618,views,1
9501088,16253,20230618,views,1
9501089,27852,20230618,views,1
9501090,32361,20230618,views,2
9501091,35408,20230618,views,4
9501092,23933,20230618,views,1
9501093,13223,20230618,views,1
9501094,39932,20230618,views,1
9501095,30578,20230618,views,2
9501096,37838,20230618,views,1
9501097,9539,20230618,views,1
9501098,30503,20230618,views,2
9501099,40444,20230618,views,1
9501100,35357,20230618,views,2
9501101,17499,20230618,views,1
9501102,9945,20230618,views,1
9501103,40266,20230618,views,1
9501104,38237,20230618,views,2
9501105,22142,20230618,views,1
9501106,34832,20230618,views,1
9501107,6413,20230618,views,1
9501108,11939,20230618,views,1
9501109,22949,20230618,views,1
9501110,37442,20230618,views,1
9501111,17656,20230618,views,1
9501112,26381,20230618,views,1
9501113,37335,20230618,views,1
9501114,10148,20230618,views,1
9501115,43971,20230618,views,1
9501116,9577,20230618,views,1
9501117,7036,20230618,views,1
9501118,10270,20230618,views,1
9501119,6185,20230618,views,1
9501120,36476,20230618,views,1
9501121,34851,20230618,views,1
9501122,9529,20230618,views,1
9501123,17230,20230618,views,1
9501124,7170,20230618,views,1
9501125,13983,20230618,views,1
9501126,27592,20230618,views,1
9501127,37688,20230618,views,1
9501128,36553,20230618,views,1
9501129,32958,20230618,views,1
9501130,23394,20230618,views,1
9501131,17261,20230618,views,1
9501132,7749,20230618,views,1
9501133,8962,20230618,views,1
9501134,13010,20230618,views,1
9501135,7865,20230618,views,1
9501136,31827,20230618,views,2
9501137,10454,20230618,views,1
9501138,33225,20230618,views,1
9501139,19924,20230618,views,1
9501140,31652,20230618,views,1
9501141,40695,20230618,views,1
9501142,31416,20230618,views,3
9501143,8877,20230618,views,1
9501144,17970,20230618,views,1
9501145,17388,20230618,views,1
9501146,9708,20230618,views,1
9501147,13837,20230618,views,1
9501148,29459,20230618,views,1
