uid,eprintid,datestamp,value,count
9925651,31634,20230616,downloads,1
9925652,5119,20230616,downloads,1
9925653,43566,20230616,downloads,1
9925654,8888,20230616,downloads,1
9925655,18718,20230616,downloads,1
9925656,14785,20230616,downloads,1
9925657,21146,20230616,downloads,4
9925658,5584,20230616,downloads,1
9925659,42959,20230616,downloads,2
9925660,41472,20230616,downloads,1
9925661,43060,20230616,downloads,1
9925662,25799,20230616,downloads,1
9925663,6298,20230616,downloads,1
9925664,18486,20230616,downloads,1
9925665,30628,20230616,downloads,1
9925666,11446,20230616,downloads,1
9925667,44806,20230616,downloads,1
9925668,40940,20230616,downloads,2
9925669,8491,20230616,downloads,1
9925670,25171,20230616,downloads,1
9925671,31573,20230616,downloads,2
9925672,8188,20230616,downloads,1
9925673,19714,20230616,downloads,2
9925674,10242,20230616,downloads,1
9925675,40423,20230616,downloads,1
9925676,35408,20230616,downloads,2
9925677,40599,20230616,downloads,1
9925678,42141,20230616,downloads,1
9925679,42660,20230616,downloads,1
9925680,8167,20230616,downloads,1
9925681,7252,20230616,downloads,1
9925682,40415,20230616,downloads,3
9925683,41129,20230616,downloads,2
9925684,28089,20230616,downloads,1
9925685,3718,20230616,downloads,1
9925686,24094,20230616,downloads,1
9925687,18901,20230616,downloads,2
9925688,18410,20230616,downloads,1
9925689,9737,20230616,downloads,1
9925690,35423,20230616,downloads,1
9925691,10134,20230616,downloads,1
9925692,22221,20230616,downloads,1
9925693,43259,20230616,downloads,2
9925694,12071,20230616,downloads,1
9925695,10088,20230616,downloads,1
9925696,34960,20230616,downloads,1
9925697,7931,20230616,downloads,1
9925698,36185,20230616,downloads,1
9925699,43932,20230616,downloads,1
9925700,41601,20230616,downloads,1
9925701,36679,20230616,downloads,1
9925702,38359,20230616,downloads,1
9925703,22298,20230616,downloads,1
9925704,35956,20230616,downloads,2
9925705,38211,20230616,downloads,1
9925706,38642,20230616,downloads,2
9925707,24602,20230616,downloads,1
9925708,6954,20230616,downloads,1
9925709,8982,20230616,downloads,1
9925710,7034,20230616,downloads,1
9925711,40563,20230616,downloads,1
9925712,30596,20230616,downloads,1
9925713,35945,20230616,downloads,1
9925714,32752,20230616,downloads,1
9925715,5727,20230616,downloads,1
9925716,32139,20230616,downloads,1
9925717,31545,20230616,downloads,1
9925718,7556,20230616,downloads,1
9925719,41554,20230616,downloads,1
9925720,37688,20230616,downloads,2
9925721,7708,20230616,downloads,2
9925722,16874,20230616,downloads,1
9925723,6656,20230616,downloads,1
9925724,11827,20230616,downloads,1
9925725,5795,20230616,downloads,1
9925726,6575,20230616,downloads,1
9925727,28192,20230616,downloads,1
9925728,22908,20230616,downloads,1
9925729,39587,20230616,downloads,1
9925730,40520,20230616,downloads,1
9925731,29524,20230616,downloads,1
9925732,10448,20230616,downloads,2
9925733,42488,20230616,downloads,1
9925734,42045,20230616,downloads,1
9925735,9476,20230616,downloads,2
9925736,29234,20230616,downloads,2
9925737,24678,20230616,downloads,1
9925738,7948,20230616,downloads,4
9925739,40433,20230616,downloads,1
9925740,37073,20230616,downloads,1
9925741,26553,20230616,downloads,1
9925742,19365,20230616,downloads,4
9925743,22543,20230616,downloads,1
9925744,40485,20230616,downloads,1
9925745,25188,20230616,downloads,1
9925746,24552,20230616,downloads,2
9925747,25000,20230616,downloads,1
9925748,32348,20230616,downloads,1
9925749,22288,20230616,downloads,1
9925750,41694,20230616,downloads,1
9925751,44662,20230616,downloads,1
9925752,20092,20230616,downloads,1
9925753,34910,20230616,downloads,1
9925754,18378,20230616,downloads,1
9925755,21485,20230616,downloads,1
9925756,8125,20230616,downloads,1
9925757,18375,20230616,downloads,1
9925758,38781,20230616,downloads,1
9925759,37990,20230616,downloads,1
9925760,26830,20230616,downloads,1
9925761,7461,20230616,downloads,1
9925762,38567,20230616,downloads,2
9925763,23491,20230616,downloads,1
9925764,5236,20230616,downloads,1
9925765,34973,20230616,downloads,1
9925766,5758,20230616,downloads,1
9925767,7171,20230616,downloads,1
9925768,23679,20230616,downloads,2
9925769,35249,20230616,downloads,1
9925770,37067,20230616,downloads,1
9925771,22525,20230616,downloads,1
9925772,6345,20230616,downloads,1
9925773,31070,20230616,downloads,1
9925774,9233,20230616,downloads,1
9925775,19922,20230616,downloads,1
9925776,27309,20230616,downloads,1
9925777,14092,20230616,downloads,1
9925778,21217,20230616,downloads,1
9925779,35191,20230616,downloads,1
9925780,4817,20230616,downloads,1
9925781,6889,20230616,downloads,1
9925782,9310,20230616,downloads,1
9925783,19783,20230615,downloads,1
9925784,23997,20230615,downloads,1
9925785,8563,20230615,downloads,1
9925786,4544,20230615,downloads,1
9925787,35489,20230615,downloads,1
9925788,31005,20230615,downloads,1
9925789,36013,20230615,downloads,2
9925790,36739,20230615,downloads,1
9925791,38605,20230615,downloads,1
9925792,20712,20230615,downloads,2
9925793,3670,20230615,downloads,1
9925794,6862,20230615,downloads,1
9925795,6849,20230615,downloads,2
9925796,19664,20230615,downloads,1
9925797,44133,20230615,downloads,1
9925798,16783,20230615,downloads,1
9925799,25606,20230615,downloads,3
9925800,28178,20230615,downloads,3
9925801,8242,20230615,downloads,1
9925802,41641,20230615,downloads,1
9925803,44740,20230615,downloads,1
9925804,24649,20230615,downloads,2
9925805,38380,20230615,downloads,1
9925806,44162,20230615,downloads,1
9925807,39266,20230615,downloads,1
9925808,9234,20230615,downloads,1
9925809,44525,20230615,downloads,1
9925810,21264,20230615,downloads,1
9925811,37884,20230615,downloads,1
9925812,44445,20230615,downloads,1
9925813,37725,20230615,downloads,1
9925814,29516,20230615,downloads,4
9925815,7563,20230615,downloads,2
9925816,44232,20230615,downloads,1
9925817,30408,20230615,downloads,2
9925818,34716,20230615,downloads,1
9925819,17682,20230615,downloads,1
9925820,40571,20230615,downloads,1
9925821,7168,20230615,downloads,1
9925822,7192,20230615,downloads,1
9925823,8223,20230615,downloads,4
9925824,40962,20230615,downloads,1
9925825,6331,20230615,downloads,1
9925826,35358,20230615,downloads,1
9925827,17614,20230615,downloads,1
9925828,7646,20230615,downloads,1
9925829,7204,20230615,downloads,1
9925830,18695,20230615,downloads,1
9925831,17458,20230615,downloads,1
9925832,5084,20230615,downloads,1
9925833,44037,20230615,downloads,1
9925834,36675,20230615,downloads,5
9925835,37183,20230615,downloads,1
9925836,44481,20230615,downloads,1
9925837,35330,20230615,downloads,1
9925838,18234,20230615,downloads,1
9925839,36360,20230615,downloads,1
9925840,7337,20230615,downloads,1
9925841,23533,20230615,downloads,2
9925842,6351,20230615,downloads,1
9925843,22789,20230615,downloads,1
9925844,36017,20230615,downloads,1
9925845,7398,20230615,downloads,1
9925846,10183,20230615,downloads,1
9925847,30637,20230615,downloads,1
9925848,3475,20230615,downloads,1
9925849,43790,20230615,downloads,1
9925850,9692,20230615,downloads,1
9925851,31404,20230615,downloads,1
9925852,18669,20230615,downloads,2
9925853,14169,20230615,downloads,1
9925854,43974,20230615,downloads,2
9925855,31049,20230615,downloads,3
9925856,44812,20230615,downloads,1
9925857,31524,20230615,downloads,4
9925858,43908,20230615,downloads,1
9925859,41465,20230615,downloads,1
9925860,39930,20230615,downloads,1
9925861,8171,20230615,downloads,1
9925862,35787,20230615,downloads,1
9925863,22915,20230615,downloads,1
9925864,41392,20230615,downloads,1
9925865,10220,20230615,downloads,2
9925866,31444,20230615,downloads,1
9925867,14400,20230615,downloads,1
9925868,39333,20230615,downloads,3
9925869,11763,20230615,downloads,1
9925870,40536,20230615,downloads,1
9925871,20953,20230615,downloads,1
9925872,6375,20230615,downloads,1
9925873,13445,20230615,downloads,1
9925874,24205,20230615,downloads,2
9925875,29381,20230615,downloads,1
9925876,40800,20230615,downloads,3
9925877,31578,20230615,downloads,1
9925878,21234,20230615,downloads,1
9925879,37655,20230615,downloads,1
9925880,3925,20230615,downloads,1
9925881,42300,20230615,downloads,1
9925882,10225,20230615,downloads,3
9925883,28956,20230615,downloads,1
9925884,35647,20230615,downloads,1
9925885,36992,20230615,downloads,1
9925886,28319,20230615,downloads,1
9925887,41822,20230615,downloads,4
9925888,7769,20230615,downloads,1
9925889,44059,20230615,downloads,1
9925890,9312,20230615,downloads,1
9925891,27576,20230615,downloads,1
9925892,34967,20230615,downloads,1
9925893,41515,20230615,downloads,2
9925894,26488,20230615,downloads,1
9925895,19041,20230615,downloads,2
9925896,6392,20230615,downloads,1
9925897,44981,20230615,downloads,1
9925898,18447,20230615,downloads,1
9925899,34559,20230615,downloads,2
9925900,8123,20230615,downloads,1
9925901,27527,20230615,downloads,3
9925902,35688,20230615,downloads,2
9925903,42685,20230615,downloads,1
9925904,32042,20230615,downloads,2
9925905,15984,20230615,downloads,1
9925906,16583,20230615,downloads,1
9925907,21263,20230615,downloads,2
9925908,9670,20230615,downloads,1
9925909,18724,20230615,downloads,1
9925910,6385,20230615,downloads,2
9925911,10211,20230615,downloads,1
9925912,21145,20230615,downloads,1
9925913,43651,20230615,downloads,1
9925914,41043,20230615,downloads,1
9925915,24642,20230615,downloads,3
9925916,40029,20230615,downloads,1
9925917,40890,20230615,downloads,1
9925918,37123,20230615,downloads,1
9925919,30482,20230615,downloads,1
9925920,8600,20230615,downloads,1
9925921,22386,20230615,downloads,2
9925922,29627,20230615,downloads,6
9925923,39898,20230615,downloads,3
9925924,5385,20230615,downloads,1
9925925,37337,20230615,downloads,1
9925926,24491,20230615,downloads,1
9925927,17715,20230615,downloads,2
9925928,21289,20230615,downloads,1
9925929,24695,20230615,downloads,1
9925930,16719,20230615,downloads,1
9925931,21339,20230615,downloads,6
9925932,39249,20230615,downloads,1
9925933,7194,20230615,downloads,1
9925934,7533,20230615,downloads,1
9925935,21438,20230615,downloads,3
9925936,44121,20230615,downloads,1
9925937,38301,20230615,downloads,1
9925938,9676,20230615,downloads,4
9925939,13266,20230615,downloads,1
9925940,22696,20230615,downloads,1
9925941,40642,20230615,downloads,1
9925942,44550,20230615,downloads,1
9925943,34855,20230615,downloads,1
9925944,44068,20230615,downloads,1
9925945,42390,20230615,downloads,1
9925946,39034,20230615,downloads,1
9925947,25955,20230615,downloads,1
9925948,9808,20230615,downloads,1
9925949,9832,20230615,downloads,2
9925950,44224,20230615,downloads,1
9925951,17940,20230615,downloads,1
9925952,26469,20230615,downloads,1
9925953,5468,20230615,downloads,6
9925954,28437,20230615,downloads,1
9925955,5675,20230615,downloads,1
9925956,40466,20230615,downloads,1
9925957,21474,20230615,downloads,1
9925958,37303,20230615,downloads,1
9925959,9109,20230615,downloads,4
9925960,35413,20230615,downloads,2
9925961,6619,20230615,downloads,2
9925962,22751,20230615,downloads,1
9925963,11771,20230615,downloads,1
9925964,8880,20230615,downloads,1
9925965,35475,20230615,downloads,1
9925966,24927,20230615,downloads,1
9925967,17769,20230615,downloads,1
9925968,10083,20230615,downloads,1
9925969,40977,20230615,downloads,1
9925970,38687,20230615,downloads,1
9925971,38109,20230615,downloads,1
9925972,42639,20230615,downloads,1
9925973,44328,20230615,downloads,1
9925974,39947,20230615,downloads,1
9925975,39436,20230615,downloads,1
9925976,9217,20230615,downloads,1
9925977,5935,20230615,downloads,1
9925978,41887,20230615,downloads,1
9925979,42515,20230615,downloads,6
9925980,40586,20230615,downloads,1
9925981,17378,20230615,downloads,1
9925982,23513,20230615,downloads,1
9925983,8491,20230615,downloads,1
9925984,7493,20230615,downloads,1
9925985,27538,20230615,downloads,1
9925986,19714,20230615,downloads,5
9925987,18314,20230615,downloads,1
9925988,44392,20230615,downloads,1
9925989,7031,20230615,downloads,2
9925990,37757,20230615,downloads,1
9925991,25176,20230615,downloads,2
9925992,9133,20230615,downloads,1
9925993,39194,20230615,downloads,1
9925994,32709,20230615,downloads,1
9925995,15555,20230615,downloads,1
9925996,5838,20230615,downloads,3
9925997,41961,20230615,downloads,1
9925998,34170,20230615,downloads,1
9925999,37907,20230615,downloads,1
9926000,26327,20230615,downloads,1
9926001,35052,20230615,downloads,1
9926002,8737,20230615,downloads,1
9926003,37663,20230615,downloads,4
9926004,7339,20230615,downloads,1
9926005,9876,20230615,downloads,1
9926006,8146,20230615,downloads,1
9926007,22815,20230615,downloads,3
9926008,40414,20230615,downloads,1
9926009,10134,20230615,downloads,9
9926010,24171,20230615,downloads,2
9926011,9490,20230615,downloads,1
9926012,44590,20230615,downloads,1
9926013,24143,20230615,downloads,1
9926014,18772,20230615,downloads,1
9926015,33793,20230615,downloads,1
9926016,6900,20230615,downloads,1
9926017,35956,20230615,downloads,6
9926018,33083,20230615,downloads,1
9926019,29042,20230615,downloads,1
9926020,41425,20230615,downloads,1
9926021,36910,20230615,downloads,1
9926022,9007,20230615,downloads,1
9926023,32139,20230615,downloads,1
9926024,9631,20230615,downloads,1
9926025,41193,20230615,downloads,2
9926026,11812,20230615,downloads,1
9926027,8083,20230615,downloads,1
9926028,17953,20230615,downloads,1
9926029,34096,20230615,downloads,1
9926030,9314,20230615,downloads,1
9926031,44383,20230615,downloads,1
9926032,8119,20230615,downloads,1
9926033,40499,20230615,downloads,1
9926034,29524,20230615,downloads,1
9926035,40520,20230615,downloads,1
9926036,35034,20230615,downloads,1
9926037,44364,20230615,downloads,2
9926038,14369,20230615,downloads,2
9926039,27441,20230615,downloads,1
9926040,21919,20230615,downloads,1
9926041,25597,20230615,downloads,1
9926042,38559,20230615,downloads,1
9926043,28974,20230615,downloads,1
9926044,44983,20230615,downloads,1
9926045,22071,20230615,downloads,1
9926046,8532,20230615,downloads,3
9926047,43470,20230615,downloads,1
9926048,9049,20230615,downloads,2
9926049,34588,20230615,downloads,1
9926050,32886,20230615,downloads,2
9926051,31044,20230615,downloads,1
9926052,6678,20230615,downloads,1
9926053,6063,20230615,downloads,1
9926054,34879,20230615,downloads,1
9926055,37404,20230615,downloads,1
9926056,6850,20230615,downloads,2
9926057,8634,20230615,downloads,1
9926058,42019,20230615,downloads,5
9926059,44462,20230615,downloads,1
9926060,35152,20230615,downloads,1
9926061,11837,20230615,downloads,2
9926062,7366,20230615,downloads,3
9926063,42404,20230615,downloads,1
9926064,27891,20230615,downloads,3
9926065,24141,20230615,downloads,1
9926066,24698,20230615,downloads,1
9926067,10016,20230615,downloads,1
9926068,25349,20230615,downloads,3
9926069,37995,20230615,downloads,1
9926070,19225,20230615,downloads,4
9926071,21217,20230615,downloads,2
9926072,43830,20230615,downloads,1
9926073,33231,20230615,downloads,1
9926074,40644,20230615,downloads,2
9926075,19781,20230615,downloads,1
9926076,34993,20230615,downloads,1
9926077,7426,20230615,downloads,1
9926078,6987,20230615,downloads,3
9926079,30046,20230615,downloads,1
9926080,26790,20230615,downloads,1
9926081,31658,20230615,downloads,1
9926082,42735,20230615,downloads,1
9926083,9157,20230615,downloads,1
9926084,21776,20230615,downloads,1
9926085,25181,20230615,downloads,1
9926086,35709,20230615,downloads,1
9926087,3435,20230615,downloads,1
9926088,31218,20230615,downloads,1
9926089,23855,20230615,downloads,1
9926090,44985,20230615,downloads,1
9926091,25021,20230615,downloads,3
9926092,34550,20230615,downloads,1
9926093,35673,20230615,downloads,1
9926094,33413,20230615,downloads,1
9926095,7447,20230615,downloads,3
9926096,31562,20230615,downloads,1
9926097,36546,20230615,downloads,1
9926098,9244,20230615,downloads,2
9926099,34381,20230615,downloads,1
9926100,7982,20230615,downloads,2
9926101,44504,20230615,downloads,1
9926102,26725,20230615,downloads,1
9926103,9187,20230615,downloads,1
9926104,22594,20230615,downloads,4
9926105,11951,20230615,downloads,2
9926106,24155,20230615,downloads,2
9926107,8238,20230615,downloads,1
9926108,21564,20230615,downloads,4
9926109,5603,20230615,downloads,6
9926110,18269,20230615,downloads,2
9926111,40596,20230615,downloads,1
9926112,7977,20230615,downloads,1
9926113,23650,20230615,downloads,1
9926114,21931,20230615,downloads,1
9926115,44420,20230615,downloads,1
9926116,7245,20230615,downloads,2
9926117,44725,20230615,downloads,1
9926118,19676,20230615,downloads,1
9926119,36850,20230615,downloads,1
9926120,43290,20230615,downloads,3
9926121,19634,20230615,downloads,2
9926122,34358,20230615,downloads,1
9926123,31915,20230615,downloads,1
9926124,44490,20230615,downloads,1
9926125,27169,20230615,downloads,1
9926126,8542,20230615,downloads,1
9926127,24232,20230615,downloads,1
9926128,30948,20230615,downloads,1
9926129,25954,20230615,downloads,1
9926130,44124,20230615,downloads,1
9926131,44735,20230615,downloads,1
9926132,25755,20230615,downloads,1
9926133,27719,20230615,downloads,1
9926134,9926,20230615,downloads,1
9926135,39312,20230615,downloads,1
9926136,36460,20230615,downloads,2
9926137,7436,20230615,downloads,2
9926138,20454,20230615,downloads,1
9926139,16838,20230615,downloads,1
9926140,38608,20230615,downloads,1
9926141,44676,20230615,downloads,1
9926142,6796,20230615,downloads,1
9926143,44271,20230615,downloads,1
9926144,42131,20230615,downloads,1
9926145,39123,20230615,downloads,1
9926146,33700,20230615,downloads,1
9926147,7420,20230615,downloads,1
9926148,42702,20230615,downloads,1
9926149,9611,20230615,downloads,1
9926150,12038,20230615,downloads,1
9926151,37669,20230615,downloads,1
9926152,6365,20230615,downloads,1
9926153,17420,20230615,downloads,1
9926154,9230,20230615,downloads,3
9926155,31292,20230615,downloads,3
9926156,21782,20230615,downloads,1
9926157,28175,20230615,downloads,1
9926158,31234,20230615,downloads,1
9926159,36127,20230615,downloads,1
9926160,33891,20230615,downloads,3
9926161,14742,20230615,downloads,3
9926162,43308,20230615,downloads,2
9926163,20060,20230615,downloads,2
9926164,8441,20230615,downloads,1
9926165,42894,20230615,downloads,1
9926166,27323,20230615,downloads,1
9926167,33441,20230615,downloads,1
9926168,39581,20230615,downloads,1
9926169,38637,20230615,downloads,1
9926170,8819,20230615,downloads,1
9926171,19764,20230615,downloads,1
9926172,7570,20230615,downloads,1
9926173,35923,20230615,downloads,1
9926174,10299,20230615,downloads,1
9926175,7532,20230615,downloads,1
9926176,39997,20230615,downloads,1
9926177,30641,20230615,downloads,1
9926178,35400,20230615,downloads,1
9926179,21814,20230615,downloads,2
9926180,33113,20230615,downloads,2
9926181,16991,20230615,downloads,2
9926182,35071,20230615,downloads,2
9926183,10323,20230615,downloads,1
9926184,27602,20230615,downloads,2
9926185,6851,20230615,downloads,1
9926186,36727,20230615,downloads,1
9926187,35409,20230615,downloads,1
9926188,7811,20230615,downloads,1
9926189,29220,20230615,downloads,1
9926190,44464,20230615,downloads,1
9926191,20361,20230615,downloads,1
9926192,44254,20230615,downloads,1
9926193,35090,20230615,downloads,1
9926194,7209,20230615,downloads,1
9926195,32860,20230615,downloads,1
9926196,10386,20230615,downloads,1
9926197,39674,20230615,downloads,1
9926198,13542,20230615,downloads,1
9926199,8965,20230615,downloads,1
9926200,43615,20230615,downloads,1
9926201,43866,20230615,downloads,1
9926202,41080,20230615,downloads,1
9926203,25117,20230615,downloads,1
9926204,21282,20230615,downloads,1
9926205,8056,20230615,downloads,7
9926206,7050,20230615,downloads,1
9926207,22654,20230615,downloads,3
9926208,44320,20230615,downloads,1
9926209,42973,20230615,downloads,1
9926210,35391,20230615,downloads,1
9926211,27842,20230615,downloads,1
9926212,37231,20230615,downloads,1
9926213,28372,20230615,downloads,2
9926214,29195,20230615,downloads,3
9926215,29062,20230615,downloads,1
9926216,37974,20230615,downloads,2
9926217,6878,20230615,downloads,1
9926218,9090,20230615,downloads,2
9926219,23367,20230615,downloads,2
9926220,39224,20230615,downloads,1
9926221,41496,20230615,downloads,2
9926222,40370,20230615,downloads,1
9926223,3747,20230615,downloads,1
9926224,7630,20230615,downloads,2
9926225,20141,20230615,downloads,2
9926226,7669,20230615,downloads,1
9926227,9801,20230615,downloads,1
9926228,37172,20230615,downloads,2
9926229,39228,20230615,downloads,3
9926230,21158,20230615,downloads,1
9926231,20780,20230615,downloads,1
9926232,21107,20230615,downloads,4
9926233,42215,20230615,downloads,1
9926234,8759,20230615,downloads,1
9926235,4222,20230615,downloads,2
9926236,37317,20230615,downloads,2
9926237,7279,20230615,downloads,1
9926238,8748,20230615,downloads,1
9926239,42159,20230615,downloads,1
9926240,30054,20230615,downloads,1
9926241,10039,20230615,downloads,2
9926242,4253,20230615,downloads,3
9926243,44980,20230615,downloads,1
9926244,5240,20230615,downloads,1
9926245,42733,20230615,downloads,1
9926246,8992,20230615,downloads,1
9926247,39969,20230615,downloads,1
9926248,30673,20230615,downloads,2
9926249,35427,20230615,downloads,1
9926250,39154,20230615,downloads,2
9926251,3870,20230615,downloads,1
9926252,33080,20230615,downloads,2
9926253,33550,20230615,downloads,1
9926254,9887,20230615,downloads,1
9926255,7880,20230615,downloads,1
9926256,14785,20230615,downloads,3
9926257,36638,20230615,downloads,1
9926258,31177,20230615,downloads,2
9926259,42304,20230615,downloads,1
9926260,9390,20230615,downloads,1
9926261,11659,20230615,downloads,1
9926262,44630,20230615,downloads,2
9926263,8781,20230615,downloads,1
9926264,32791,20230615,downloads,1
9926265,12508,20230615,downloads,1
9926266,10307,20230615,downloads,1
9926267,18506,20230615,downloads,1
9926268,6624,20230615,downloads,1
9926269,44971,20230615,downloads,2
9926270,26290,20230615,downloads,1
9926271,5799,20230615,downloads,1
9926272,31923,20230615,downloads,1
9926273,23780,20230615,downloads,1
9926274,16881,20230615,downloads,1
9926275,9996,20230615,downloads,1
9926276,6648,20230615,downloads,1
9926277,44627,20230615,downloads,1
9926278,3651,20230615,downloads,1
9926279,7572,20230615,downloads,2
9926280,9048,20230615,downloads,1
9926281,39375,20230615,downloads,1
9926282,34520,20230615,downloads,2
9926283,41980,20230615,downloads,1
9926284,3687,20230615,downloads,1
9926285,10126,20230615,downloads,1
9926286,24602,20230615,downloads,2
9926287,38590,20230615,downloads,2
9926288,17978,20230615,downloads,1
9926289,34206,20230615,downloads,1
9926290,25179,20230615,downloads,1
9926291,10076,20230615,downloads,1
9926292,5777,20230615,downloads,2
9926293,10735,20230615,downloads,1
9926294,36450,20230615,downloads,1
9926295,6677,20230615,downloads,1
9926296,8069,20230615,downloads,1
9926297,30514,20230615,downloads,1
9926298,42692,20230615,downloads,1
9926299,33281,20230615,downloads,1
9926300,43918,20230615,downloads,1
9926301,44996,20230615,downloads,1
9926302,10312,20230615,downloads,2
9926303,34937,20230615,downloads,1
9926304,21695,20230615,downloads,2
9926305,25845,20230615,downloads,1
9926306,42786,20230615,downloads,1
9926307,42641,20230615,downloads,1
9926308,20588,20230615,downloads,1
9926309,23868,20230615,downloads,1
9926310,7948,20230615,downloads,32
9926311,14406,20230615,downloads,2
9926312,40759,20230615,downloads,1
9926313,19365,20230615,downloads,5
9926314,7673,20230615,downloads,1
9926315,24552,20230615,downloads,3
9926316,38234,20230615,downloads,1
9926317,25000,20230615,downloads,2
9926318,34527,20230615,downloads,1
9926319,20092,20230615,downloads,1
9926320,4805,20230615,downloads,1
9926321,33873,20230615,downloads,1
9926322,44012,20230615,downloads,2
9926323,35252,20230615,downloads,2
9926324,11871,20230615,downloads,1
9926325,36146,20230615,downloads,1
9926326,44880,20230615,downloads,2
9926327,8345,20230615,downloads,1
9926328,7461,20230615,downloads,6
9926329,9352,20230615,downloads,1
9926330,43929,20230615,downloads,1
9926331,23679,20230615,downloads,1
9926332,39769,20230615,downloads,1
9926333,29132,20230615,downloads,6
9926334,43147,20230615,downloads,1
9926335,7206,20230615,downloads,1
9926336,21765,20230615,downloads,1
9926337,35402,20230615,downloads,2
9926338,5852,20230615,downloads,1
9926339,8897,20230615,downloads,1
9926340,11635,20230615,downloads,1
9926341,39223,20230615,downloads,1
9926342,30603,20230615,downloads,1
9926343,42677,20230615,downloads,2
9926344,5679,20230615,downloads,1
9926345,32581,20230615,downloads,1
9926346,33740,20230615,downloads,1
9926347,38309,20230615,downloads,1
9926348,7338,20230615,downloads,1
9926349,39694,20230615,downloads,1
9926350,6596,20230615,downloads,2
9926351,7387,20230615,downloads,1
9926352,10064,20230615,downloads,2
9926353,39890,20230615,downloads,1
9926354,28061,20230615,downloads,1
9926355,9089,20230615,downloads,1
9926356,35433,20230615,downloads,1
9926357,10040,20230615,downloads,1
9926358,26021,20230615,downloads,1
9926359,8014,20230615,downloads,1
9926360,7283,20230615,downloads,1
9926361,17668,20230615,downloads,2
9926362,39050,20230615,downloads,1
9926363,9216,20230615,downloads,1
9926364,30399,20230615,downloads,1
9926365,37216,20230615,downloads,1
9926366,26574,20230615,downloads,1
9926367,8550,20230615,downloads,3
9926368,27260,20230615,downloads,1
9926369,21395,20230615,downloads,1
9926370,21722,20230615,downloads,9
9926371,7462,20230615,downloads,1
9926372,3762,20230615,downloads,1
9926373,32425,20230615,downloads,2
9926374,34035,20230615,downloads,2
9926375,41715,20230615,downloads,3
9926376,33122,20230615,downloads,1
9926377,10077,20230615,downloads,1
9926378,8261,20230615,downloads,2
9926379,19570,20230615,downloads,1
9926380,39165,20230615,downloads,1
9926381,18662,20230615,downloads,1
9926382,21820,20230615,downloads,1
9926383,4513,20230615,downloads,3
9926384,18701,20230615,downloads,2
9926385,13014,20230615,downloads,1
9926386,44982,20230615,downloads,1
9926387,33782,20230615,downloads,1
9926388,21104,20230615,downloads,1
9926389,26448,20230615,downloads,2
9926390,18629,20230615,downloads,2
9926391,4507,20230615,downloads,1
9926392,13431,20230615,downloads,1
9926393,22528,20230615,downloads,1
9926394,11494,20230615,downloads,1
9926395,7968,20230615,downloads,1
9926396,42363,20230615,downloads,6
9926397,7786,20230615,downloads,6
9926398,10867,20230615,downloads,9
9926399,8472,20230615,downloads,1
9926400,7985,20230615,downloads,1
9926401,43421,20230615,downloads,1
9926402,24643,20230615,downloads,2
9926403,6952,20230615,downloads,1
9926404,33655,20230615,downloads,1
9926405,24996,20230615,downloads,1
9926406,5672,20230615,downloads,1
9926407,40182,20230615,downloads,1
9926408,21257,20230615,downloads,2
9926409,7615,20230615,downloads,1
9926410,34838,20230615,downloads,1
9926411,4826,20230615,downloads,1
9926412,6790,20230615,downloads,1
9926413,9627,20230615,downloads,1
9926414,6912,20230615,downloads,1
9926415,5741,20230615,downloads,1
9926416,44310,20230615,downloads,1
9926417,7756,20230615,downloads,1
9926418,20920,20230615,downloads,1
9926419,41438,20230615,downloads,1
9926420,18463,20230615,downloads,6
9926421,9557,20230615,downloads,1
9926422,42502,20230615,downloads,1
9926423,33279,20230615,downloads,3
9926424,38345,20230615,downloads,1
9926425,32664,20230615,downloads,2
9926426,31647,20230615,downloads,1
9926427,27715,20230615,downloads,1
9926428,44497,20230615,downloads,1
9926429,35652,20230615,downloads,1
9926430,42127,20230615,downloads,1
9926431,44965,20230615,downloads,2
9926432,25897,20230615,downloads,1
9926433,6348,20230615,downloads,1
9926434,26712,20230615,downloads,1
9926435,26473,20230615,downloads,3
9926436,4015,20230615,downloads,1
9926437,4071,20230615,downloads,1
9926438,41638,20230615,downloads,1
9926439,37728,20230615,downloads,1
9926440,3893,20230615,downloads,1
9926441,25910,20230615,downloads,1
9926442,39336,20230615,downloads,1
9926443,36112,20230615,downloads,1
9926444,37916,20230615,downloads,1
9926445,8220,20230615,downloads,7
9926446,40160,20230615,downloads,2
9926447,39399,20230615,downloads,1
9926448,10166,20230615,downloads,1
9926449,8243,20230615,downloads,4
9926450,8440,20230615,downloads,1
9926451,41137,20230615,downloads,1
9926452,10028,20230615,downloads,1
9926453,7897,20230615,downloads,1
9926454,8566,20230615,downloads,1
9926455,43590,20230615,downloads,1
9926456,5124,20230615,downloads,1
9926457,24576,20230615,downloads,2
9926458,25369,20230615,downloads,1
9926459,14404,20230615,downloads,2
9926460,22091,20230615,downloads,1
9926461,30432,20230615,downloads,1
9926462,9422,20230615,downloads,1
9926463,22493,20230615,downloads,1
9926464,9835,20230615,downloads,1
9926465,9586,20230615,downloads,1
9926466,20324,20230615,downloads,1
9926467,32906,20230615,downloads,1
9926468,16117,20230615,downloads,1
9926469,3642,20230615,downloads,1
9926470,3653,20230615,downloads,2
9926471,23535,20230615,downloads,1
9926472,7947,20230615,downloads,1
